instant,dteday,season,yr,mnth,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,differ_usr,status,hr
10525,2012-03-19,1,1,3,0,1,1,1,0.64,0.6212,0.57,0.2239,97,189,286,,,15.0
10526,2012-03-19,1,1,3,0,1,1,1,0.66,0.6212,0.5,0.2239,65,320,385,,,16.0
10527,2012-03-19,1,1,3,0,1,1,1,0.64,0.6212,0.53,0.2239,106,615,721,,,17.0
10528,2012-03-19,1,1,3,0,1,1,1,0.64,0.6212,0.57,0.2537,120,681,801,,,18.0
10529,2012-03-19,1,1,3,0,1,1,1,0.62,0.6061,0.61,0.2239,86,463,549,,,19.0
10530,2012-03-19,1,1,3,0,1,1,1,0.6,0.6061,0.64,0.2239,34,296,330,,,20.0
10531,2012-03-19,1,1,3,0,1,1,1,0.6,0.6061,0.64,0.1642,33,190,223,,,21.0
10532,2012-03-19,1,1,3,0,1,1,2,0.56,0.5303,0.73,0.1642,17,131,148,,,22.0
10533,2012-03-19,1,1,3,0,1,1,2,0.56,0.5303,0.78,0.1343,9,45,54,,,23.0
10534,2012-03-20,1,1,3,0,2,1,2,0.56,0.5303,0.78,0.0896,5,24,29,,,0.0
10535,2012-03-20,1,1,3,0,2,1,1,0.54,0.5152,0.88,0.0,6,9,15,,,1.0
10536,2012-03-20,1,1,3,0,2,1,1,0.54,0.5152,0.88,0.0896,2,8,10,,,2.0
10537,2012-03-20,1,1,3,0,2,1,2,0.54,0.5152,0.88,0.0,0,3,3,,,3.0
10538,2012-03-20,1,1,3,0,2,1,2,0.52,0.5,0.88,0.1343,0,6,6,,,4.0
10539,2012-03-20,1,1,3,0,2,1,2,0.52,0.5,0.94,0.0,0,20,20,,,5.0
10540,2012-03-20,1,1,3,0,2,1,2,0.52,0.5,0.94,0.1642,6,94,100,,,6.0
10541,2012-03-20,1,1,3,0,2,1,3,0.52,0.5,0.94,0.2239,3,167,170,,,7.0
10542,2012-03-20,1,1,3,0,2,1,2,0.52,0.5,0.88,0.1045,28,488,516,,,8.0
10543,2012-03-20,1,1,3,0,2,1,2,0.54,0.5152,0.88,0.1642,41,284,325,,,9.0
10544,2012-03-20,1,1,3,0,2,1,1,0.54,0.5152,0.88,0.194,44,119,163,,,10.0
10545,2012-03-20,1,1,3,0,2,1,1,0.58,0.5455,0.83,0.1343,74,156,230,,,11.0
10546,2012-03-20,1,1,3,0,2,1,1,0.6,0.5758,0.78,0.2537,56,205,261,,,12.0
10547,2012-03-20,1,1,3,0,2,1,1,0.6,0.5758,0.78,0.194,77,207,284,,,13.0
10548,2012-03-20,1,1,3,0,2,1,2,0.6,0.5909,0.73,0.1642,66,182,248,,,14.0
10549,2012-03-20,1,1,3,0,2,1,2,0.62,0.6061,0.69,0.1045,67,177,244,,,15.0
10550,2012-03-20,1,1,3,0,2,1,1,0.62,0.6061,0.66,0.2239,99,332,431,,,16.0
10551,2012-03-20,1,1,3,0,2,1,1,0.6,0.5909,0.73,0.194,108,642,750,,,17.0
10552,2012-03-20,1,1,3,0,2,1,1,0.6,0.5909,0.69,0.2537,136,665,801,,,18.0
10553,2012-03-20,1,1,3,0,2,1,1,0.58,0.5455,0.73,0.1343,75,480,555,,,19.0
10554,2012-03-20,1,1,3,0,2,1,1,0.58,0.5455,0.68,0.0896,78,299,377,,,20.0
10555,2012-03-20,1,1,3,0,2,1,1,0.56,0.5303,0.73,0.0,38,239,277,,,21.0
10556,2012-03-20,1,1,3,0,2,1,1,0.54,0.5152,0.77,0.0,32,156,188,,,22.0
10557,2012-03-20,1,1,3,0,2,1,1,0.52,0.5,0.83,0.0,10,80,90,,,23.0
10558,2012-03-21,2,1,3,0,3,1,1,0.52,0.5,0.88,0.0,4,29,33,,,0.0
10559,2012-03-21,2,1,3,0,3,1,1,0.52,0.5,0.83,0.0896,4,22,26,,,1.0
10560,2012-03-21,2,1,3,0,3,1,1,0.5,0.4848,0.88,0.1343,2,8,10,,,2.0
10561,2012-03-21,2,1,3,0,3,1,2,0.5,0.4848,0.88,0.194,1,7,8,,,3.0
10562,2012-03-21,2,1,3,0,3,1,2,0.5,0.4848,0.88,0.1343,0,4,4,,,4.0
10563,2012-03-21,2,1,3,0,3,1,2,0.5,0.4848,0.88,0.1343,4,35,39,,,5.0
10564,2012-03-21,2,1,3,0,3,1,2,0.48,0.4697,0.94,0.2239,10,139,149,,,6.0
10565,2012-03-21,2,1,3,0,3,1,3,0.48,0.4697,0.94,0.194,34,338,372,,,7.0
10566,2012-03-21,2,1,3,0,3,1,3,0.48,0.4697,0.94,0.1045,33,502,535,,,8.0
10567,2012-03-21,2,1,3,0,3,1,2,0.5,0.4848,0.88,0.1642,38,255,293,,,9.0
10568,2012-03-21,2,1,3,0,3,1,2,0.52,0.5,0.83,0.1642,30,124,154,,,10.0
10569,2012-03-21,2,1,3,0,3,1,2,0.52,0.5,0.83,0.1642,38,154,192,,,11.0
10570,2012-03-21,2,1,3,0,3,1,2,0.54,0.5152,0.77,0.0,58,171,229,,,12.0
10571,2012-03-21,2,1,3,0,3,1,2,0.54,0.5152,0.83,0.0,81,222,303,,,13.0
10572,2012-03-21,2,1,3,0,3,1,2,0.56,0.5303,0.78,0.0,74,151,225,,,14.0
10573,2012-03-21,2,1,3,0,3,1,2,0.56,0.5303,0.78,0.0,68,175,243,,,15.0
10574,2012-03-21,2,1,3,0,3,1,1,0.58,0.5455,0.73,0.0,91,287,378,,,16.0
10575,2012-03-21,2,1,3,0,3,1,1,0.6,0.5909,0.69,0.0896,113,616,729,,,17.0
10576,2012-03-21,2,1,3,0,3,1,1,0.6,0.5909,0.69,0.0,152,627,779,,,18.0
10577,2012-03-21,2,1,3,0,3,1,1,0.6,0.6061,0.64,0.0,86,496,582,,,19.0
10578,2012-03-21,2,1,3,0,3,1,1,0.56,0.5303,0.78,0.0896,76,298,374,,,20.0
10579,2012-03-21,2,1,3,0,3,1,1,0.54,0.5152,0.83,0.1045,47,204,251,,,21.0
10580,2012-03-21,2,1,3,0,3,1,1,0.52,0.5,0.83,0.1642,41,156,197,,,22.0
10581,2012-03-21,2,1,3,0,3,1,1,0.54,0.5152,0.77,0.0,37,88,125,,,23.0
10582,2012-03-22,2,1,3,0,4,1,1,0.52,0.5,0.83,0.0896,9,32,41,,,0.0
10583,2012-03-22,2,1,3,0,4,1,1,0.52,0.5,0.83,0.0896,14,16,30,,,1.0
10584,2012-03-22,2,1,3,0,4,1,1,0.52,0.5,0.83,0.0896,1,5,6,,,2.0
10585,2012-03-22,2,1,3,0,4,1,1,0.52,0.5,0.83,0.0896,0,7,7,,,3.0
10586,2012-03-22,2,1,3,0,4,1,2,0.48,0.4697,1.0,0.0896,0,6,6,,,4.0
10587,2012-03-22,2,1,3,0,4,1,2,0.48,0.4697,1.0,0.0896,2,32,34,,,5.0
10588,2012-03-22,2,1,3,0,4,1,2,0.48,0.4697,1.0,0.0896,10,126,136,,,6.0
10589,2012-03-22,2,1,3,0,4,1,2,0.48,0.4697,1.0,0.0896,29,332,361,,,7.0
10590,2012-03-22,2,1,3,0,4,1,2,0.5,0.4848,0.94,0.0896,51,598,649,,,8.0
10591,2012-03-22,2,1,3,0,4,1,2,0.5,0.4848,0.94,0.0896,41,277,318,,,9.0
10592,2012-03-22,2,1,3,0,4,1,2,0.5,0.4848,1.0,0.0896,32,110,142,,,10.0
10593,2012-03-22,2,1,3,0,4,1,2,0.52,0.5,0.94,0.0,53,166,219,,,11.0
10594,2012-03-22,2,1,3,0,4,1,2,0.54,0.5152,0.88,0.194,48,224,272,,,12.0
10595,2012-03-22,2,1,3,0,4,1,1,0.58,0.5455,0.78,0.0896,83,215,298,,,13.0
10596,2012-03-22,2,1,3,0,4,1,1,0.6,0.5909,0.73,0.1045,96,161,257,,,14.0
10597,2012-03-22,2,1,3,0,4,1,1,0.62,0.6061,0.69,0.194,102,202,304,,,15.0
10598,2012-03-22,2,1,3,0,4,1,1,0.64,0.6061,0.65,0.194,125,300,425,,,16.0
10599,2012-03-22,2,1,3,0,4,1,1,0.66,0.6212,0.65,0.1642,154,656,810,,,17.0
10600,2012-03-22,2,1,3,0,4,1,1,0.66,0.6212,0.65,0.1642,147,654,801,,,18.0
10601,2012-03-22,2,1,3,0,4,1,1,0.66,0.6212,0.61,0.0,117,469,586,,,19.0
10602,2012-03-22,2,1,3,0,4,1,1,0.62,0.5909,0.73,0.2836,64,360,424,,,20.0
10603,2012-03-22,2,1,3,0,4,1,1,0.58,0.5455,0.78,0.1642,66,308,374,,,21.0
10604,2012-03-22,2,1,3,0,4,1,1,0.56,0.5303,0.83,0.194,56,164,220,,,22.0
10605,2012-03-22,2,1,3,0,4,1,1,0.56,0.5303,0.83,0.0896,34,117,151,,,23.0
10606,2012-03-23,2,1,3,0,5,1,1,0.56,0.5303,0.83,0.0,30,65,95,,,0.0
10607,2012-03-23,2,1,3,0,5,1,1,0.54,0.5152,0.88,0.0,18,32,50,,,1.0
10608,2012-03-23,2,1,3,0,5,1,1,0.54,0.5152,0.88,0.0896,12,20,32,,,2.0
10609,2012-03-23,2,1,3,0,5,1,1,0.52,0.5,0.88,0.1045,4,6,10,,,3.0
10610,2012-03-23,2,1,3,0,5,1,2,0.5,0.4848,0.94,0.1045,0,3,3,,,4.0
10611,2012-03-23,2,1,3,0,5,1,2,0.5,0.4848,0.94,0.0,5,29,34,,,5.0
10612,2012-03-23,2,1,3,0,5,1,2,0.5,0.4848,0.88,0.0,6,110,116,,,6.0
10613,2012-03-23,2,1,3,0,5,1,2,0.5,0.4848,0.93,0.1343,28,318,346,,,7.0
10614,2012-03-23,2,1,3,0,5,1,2,0.5,0.4848,0.94,0.1343,47,615,662,,,8.0
10615,2012-03-23,2,1,3,0,5,1,2,0.52,0.5,0.9,0.0896,75,305,380,,,9.0
10616,2012-03-23,2,1,3,0,5,1,2,0.56,0.5303,0.88,0.1045,125,150,275,,,10.0
10617,2012-03-23,2,1,3,0,5,1,2,0.62,0.5909,0.73,0.1045,131,187,318,,,11.0
10618,2012-03-23,2,1,3,0,5,1,2,0.66,0.6212,0.61,0.2239,199,272,471,,,12.0
10619,2012-03-23,2,1,3,0,5,1,2,0.7,0.6515,0.48,0.0,172,256,428,,,13.0
10620,2012-03-23,2,1,3,0,5,1,2,0.72,0.6515,0.42,0.1045,208,224,432,,,14.0
10621,2012-03-23,2,1,3,0,5,1,2,0.72,0.6515,0.42,0.1343,191,281,472,,,15.0
10622,2012-03-23,2,1,3,0,5,1,2,0.72,0.6515,0.42,0.1642,219,370,589,,,16.0
10623,2012-03-23,2,1,3,0,5,1,2,0.72,0.6515,0.42,0.1642,264,693,957,,,17.0
10624,2012-03-23,2,1,3,0,5,1,1,0.7,0.6364,0.45,0.1642,237,593,830,,,18.0
10625,2012-03-23,2,1,3,0,5,1,1,0.66,0.6212,0.5,0.194,213,473,686,,,19.0
10626,2012-03-23,2,1,3,0,5,1,1,0.66,0.6212,0.47,0.1343,117,328,445,,,20.0
10627,2012-03-23,2,1,3,0,5,1,1,0.62,0.6212,0.53,0.1045,64,220,284,,,21.0
10628,2012-03-23,2,1,3,0,5,1,1,0.6,0.6061,0.64,0.2836,53,218,271,,,22.0
10629,2012-03-23,2,1,3,0,5,1,1,0.6,0.5909,0.69,0.2537,51,125,176,,,23.0
10630,2012-03-24,2,1,3,0,6,0,1,0.58,0.5455,0.68,0.0,45,111,156,,,0.0
10631,2012-03-24,2,1,3,0,6,0,1,0.56,0.5303,0.73,0.0896,20,108,128,,,1.0
10632,2012-03-24,2,1,3,0,6,0,1,0.54,0.5152,0.77,0.1045,14,55,69,,,2.0
10633,2012-03-24,2,1,3,0,6,0,1,0.54,0.5152,0.77,0.1045,10,22,32,,,3.0
10634,2012-03-24,2,1,3,0,6,0,1,0.52,0.5,0.83,0.0896,1,6,7,,,4.0
10635,2012-03-24,2,1,3,0,6,0,2,0.52,0.5,0.83,0.1642,0,4,4,,,5.0
10636,2012-03-24,2,1,3,0,6,0,2,0.52,0.5,0.83,0.1642,4,24,28,,,6.0
10637,2012-03-24,2,1,3,0,6,0,2,0.5,0.4848,0.88,0.1343,25,45,70,,,7.0
10638,2012-03-24,2,1,3,0,6,0,2,0.5,0.4848,0.94,0.194,41,113,154,,,8.0
10639,2012-03-24,2,1,3,0,6,0,2,0.52,0.5,0.83,0.1343,96,153,249,,,9.0
10640,2012-03-24,2,1,3,0,6,0,2,0.52,0.5,0.88,0.194,148,197,345,,,10.0
10641,2012-03-24,2,1,3,0,6,0,2,0.5,0.4848,0.94,0.194,98,175,273,,,11.0
10642,2012-03-24,2,1,3,0,6,0,3,0.52,0.5,0.94,0.2239,61,122,183,,,12.0
10643,2012-03-24,2,1,3,0,6,0,3,0.52,0.5,0.94,0.2537,62,134,196,,,13.0
10644,2012-03-24,2,1,3,0,6,0,3,0.52,0.5,0.88,0.3582,63,160,223,,,14.0
10645,2012-03-24,2,1,3,0,6,0,3,0.5,0.4848,0.94,0.4179,118,172,290,,,15.0
10646,2012-03-24,2,1,3,0,6,0,3,0.5,0.4848,0.94,0.2985,49,128,177,,,16.0
10647,2012-03-24,2,1,3,0,6,0,3,0.5,0.4848,0.88,0.2239,47,68,115,,,17.0
10648,2012-03-24,2,1,3,0,6,0,3,0.46,0.4545,0.94,0.2239,27,110,137,,,18.0
10649,2012-03-24,2,1,3,0,6,0,3,0.46,0.4545,0.94,0.1343,28,105,133,,,19.0
10650,2012-03-24,2,1,3,0,6,0,3,0.44,0.4394,1.0,0.194,31,80,111,,,20.0
10651,2012-03-24,2,1,3,0,6,0,3,0.44,0.4394,1.0,0.194,16,88,104,,,21.0
10652,2012-03-24,2,1,3,0,6,0,3,0.44,0.4394,1.0,0.2537,12,71,83,,,22.0
10653,2012-03-24,2,1,3,0,6,0,2,0.44,0.4394,0.94,0.2836,17,88,105,,,23.0
10654,2012-03-25,2,1,3,0,0,0,2,0.44,0.4394,0.94,0.2836,18,62,80,,,0.0
10655,2012-03-25,2,1,3,0,0,0,2,0.42,0.4242,1.0,0.2537,24,65,89,,,1.0
10656,2012-03-25,2,1,3,0,0,0,3,0.42,0.4242,1.0,0.2985,6,29,35,,,2.0
10657,2012-03-25,2,1,3,0,0,0,3,0.42,0.4242,0.94,0.2985,8,10,18,,,3.0
10658,2012-03-25,2,1,3,0,0,0,2,0.42,0.4242,0.94,0.3284,1,7,8,,,4.0
10659,2012-03-25,2,1,3,0,0,0,2,0.4,0.4091,1.0,0.2537,0,6,6,,,5.0
10660,2012-03-25,2,1,3,0,0,0,2,0.4,0.4091,1.0,0.2537,5,13,18,,,6.0
10661,2012-03-25,2,1,3,0,0,0,2,0.4,0.4091,0.94,0.3284,14,25,39,,,7.0
10662,2012-03-25,2,1,3,0,0,0,2,0.4,0.4091,0.94,0.3284,21,68,89,,,8.0
10663,2012-03-25,2,1,3,0,0,0,2,0.4,0.4091,0.94,0.2537,26,92,118,,,9.0
10664,2012-03-25,2,1,3,0,0,0,2,0.4,0.4091,0.87,0.3284,78,172,250,,,10.0
10665,2012-03-25,2,1,3,0,0,0,2,0.4,0.4091,0.94,0.2537,106,217,323,,,11.0
10666,2012-03-25,2,1,3,0,0,0,2,0.4,0.4091,0.94,0.2239,122,238,360,,,12.0
10667,2012-03-25,2,1,3,0,0,0,2,0.42,0.4242,0.88,0.1642,110,257,367,,,13.0
10668,2012-03-25,2,1,3,0,0,0,2,0.44,0.4394,0.88,0.1642,123,291,414,,,14.0
10669,2012-03-25,2,1,3,0,0,0,2,0.44,0.4394,0.88,0.194,139,282,421,,,15.0
10670,2012-03-25,2,1,3,0,0,0,1,0.48,0.4697,0.77,0.0,153,339,492,,,16.0
10671,2012-03-25,2,1,3,0,0,0,1,0.5,0.4848,0.72,0.0896,146,273,419,,,17.0
10672,2012-03-25,2,1,3,0,0,0,1,0.5,0.4848,0.72,0.0896,202,289,491,,,18.0
10673,2012-03-25,2,1,3,0,0,0,1,0.5,0.4848,0.72,0.2537,114,261,375,,,19.0
10674,2012-03-25,2,1,3,0,0,0,1,0.48,0.4697,0.77,0.2239,63,196,259,,,20.0
10675,2012-03-25,2,1,3,0,0,0,1,0.48,0.4697,0.77,0.1642,25,124,149,,,21.0
10676,2012-03-25,2,1,3,0,0,0,1,0.46,0.4545,0.82,0.1343,19,92,111,,,22.0
10677,2012-03-25,2,1,3,0,0,0,1,0.48,0.4697,0.82,0.1343,9,56,65,,,23.0
10678,2012-03-26,2,1,3,0,1,1,2,0.48,0.4697,0.82,0.1642,10,23,33,,,0.0
10679,2012-03-26,2,1,3,0,1,1,1,0.48,0.4697,0.82,0.2537,18,10,28,,,1.0
10680,2012-03-26,2,1,3,0,1,1,1,0.46,0.4545,0.88,0.2239,14,6,20,,,2.0
10681,2012-03-26,2,1,3,0,1,1,1,0.46,0.4545,0.82,0.194,0,1,1,,,3.0
10682,2012-03-26,2,1,3,0,1,1,1,0.44,0.4394,0.82,0.1642,0,4,4,,,4.0
10683,2012-03-26,2,1,3,0,1,1,1,0.44,0.4394,0.77,0.1642,0,36,36,,,5.0
10684,2012-03-26,2,1,3,0,1,1,1,0.42,0.4242,0.82,0.194,7,110,117,,,6.0
10685,2012-03-26,2,1,3,0,1,1,1,0.44,0.4394,0.72,0.194,15,355,370,,,7.0
10686,2012-03-26,2,1,3,0,1,1,1,0.44,0.4394,0.62,0.2239,32,625,657,,,8.0
10687,2012-03-26,2,1,3,0,1,1,1,0.46,0.4545,0.47,0.2836,37,245,282,,,9.0
10688,2012-03-26,2,1,3,0,1,1,1,0.5,0.4848,0.36,0.5821,55,98,153,,,10.0
10689,2012-03-26,2,1,3,0,1,1,1,0.48,0.4697,0.31,0.5821,47,131,178,,,11.0
10690,2012-03-26,2,1,3,0,1,1,1,0.48,0.4697,0.33,0.5224,63,216,279,,,12.0
10691,2012-03-26,2,1,3,0,1,1,1,0.48,0.4697,0.29,0.6866,79,222,301,,,13.0
10692,2012-03-26,2,1,3,0,1,1,1,0.48,0.4697,0.33,0.4478,58,159,217,,,14.0
10693,2012-03-26,2,1,3,0,1,1,1,0.48,0.4697,0.29,0.6119,66,157,223,,,15.0
10694,2012-03-26,2,1,3,0,1,1,1,0.48,0.4697,0.25,0.6418,60,245,305,,,16.0
10695,2012-03-26,2,1,3,0,1,1,1,0.46,0.4545,0.24,0.4478,65,599,664,,,17.0
10696,2012-03-26,2,1,3,0,1,1,1,0.44,0.4394,0.26,0.4478,90,594,684,,,18.0
10697,2012-03-26,2,1,3,0,1,1,1,0.42,0.4242,0.24,0.3582,41,417,458,,,19.0
10698,2012-03-26,2,1,3,0,1,1,1,0.4,0.4091,0.26,0.5224,12,209,221,,,20.0
10699,2012-03-26,2,1,3,0,1,1,1,0.38,0.3939,0.25,0.4925,11,175,186,,,21.0
10700,2012-03-26,2,1,3,0,1,1,1,0.36,0.3333,0.25,0.3582,13,80,93,,,22.0
10701,2012-03-26,2,1,3,0,1,1,1,0.34,0.2879,0.25,0.5224,2,46,48,,,23.0
10702,2012-03-27,2,1,3,0,2,1,1,0.32,0.2879,0.26,0.5224,1,9,10,,,0.0
10703,2012-03-27,2,1,3,0,2,1,1,0.3,0.2727,0.26,0.4627,1,4,5,,,1.0
10704,2012-03-27,2,1,3,0,2,1,1,0.26,0.2273,0.3,0.2985,1,6,7,,,2.0
10705,2012-03-27,2,1,3,0,2,1,1,0.26,0.2273,0.3,0.3284,0,4,4,,,3.0
10706,2012-03-27,2,1,3,0,2,1,1,0.24,0.2121,0.32,0.3582,0,3,3,,,4.0
10707,2012-03-27,2,1,3,0,2,1,1,0.22,0.2121,0.37,0.2836,1,16,17,,,5.0
10708,2012-03-27,2,1,3,0,2,1,1,0.22,0.2273,0.37,0.194,5,96,101,,,6.0
10709,2012-03-27,2,1,3,0,2,1,1,0.22,0.2273,0.37,0.194,9,277,286,,,7.0
10710,2012-03-27,2,1,3,0,2,1,1,0.22,0.2121,0.37,0.2985,14,567,581,,,8.0
10711,2012-03-27,2,1,3,0,2,1,1,0.24,0.2273,0.38,0.194,8,259,267,,,9.0
10712,2012-03-27,2,1,3,0,2,1,1,0.26,0.2576,0.35,0.2239,20,118,138,,,10.0
10713,2012-03-27,2,1,3,0,2,1,1,0.3,0.303,0.31,0.1642,34,141,175,,,11.0
10714,2012-03-27,2,1,3,0,2,1,1,0.32,0.3182,0.31,0.1642,34,186,220,,,12.0
10715,2012-03-27,2,1,3,0,2,1,1,0.36,0.3485,0.27,0.0,46,165,211,,,13.0
10716,2012-03-27,2,1,3,0,2,1,1,0.4,0.4091,0.24,0.1343,37,147,184,,,14.0
10717,2012-03-27,2,1,3,0,2,1,1,0.42,0.4242,0.2,0.0,42,158,200,,,15.0
10718,2012-03-27,2,1,3,0,2,1,1,0.42,0.4242,0.2,0.0,38,267,305,,,16.0
10719,2012-03-27,2,1,3,0,2,1,1,0.44,0.4394,0.16,0.0,72,542,614,,,17.0
10720,2012-03-27,2,1,3,0,2,1,1,0.42,0.4242,0.17,0.0896,67,577,644,,,18.0
10721,2012-03-27,2,1,3,0,2,1,1,0.42,0.4242,0.17,0.0,40,377,417,,,19.0
10722,2012-03-27,2,1,3,0,2,1,1,0.42,0.4242,0.17,0.0896,28,266,294,,,20.0
10723,2012-03-27,2,1,3,0,2,1,1,0.36,0.3485,0.37,0.1642,21,200,221,,,21.0
10724,2012-03-27,2,1,3,0,2,1,1,0.36,0.3485,0.37,0.1343,7,127,134,,,22.0
10725,2012-03-27,2,1,3,0,2,1,1,0.36,0.3485,0.37,0.194,5,59,64,,,23.0
10726,2012-03-28,2,1,3,0,3,1,1,0.36,0.3333,0.4,0.2836,1,29,30,,,0.0
10727,2012-03-28,2,1,3,0,3,1,1,0.36,0.3333,0.46,0.2985,0,8,8,,,1.0
10728,2012-03-28,2,1,3,0,3,1,1,0.34,0.303,0.49,0.2985,0,3,3,,,2.0
10729,2012-03-28,2,1,3,0,3,1,1,0.34,0.303,0.42,0.3284,1,4,5,,,3.0
10730,2012-03-28,2,1,3,0,3,1,1,0.36,0.3333,0.43,0.2985,1,0,1,,,4.0
10731,2012-03-28,2,1,3,0,3,1,1,0.36,0.3333,0.43,0.2985,2,38,40,,,5.0
10732,2012-03-28,2,1,3,0,3,1,1,0.36,0.3333,0.46,0.3582,4,111,115,,,6.0
10733,2012-03-28,2,1,3,0,3,1,1,0.36,0.3333,0.46,0.3284,10,348,358,,,7.0
10734,2012-03-28,2,1,3,0,3,1,1,0.38,0.3939,0.46,0.3582,19,639,658,,,8.0
10735,2012-03-28,2,1,3,0,3,1,1,0.4,0.4091,0.43,0.4478,16,298,314,,,9.0
10736,2012-03-28,2,1,3,0,3,1,1,0.46,0.4545,0.41,0.4179,33,140,173,,,10.0
10737,2012-03-28,2,1,3,0,3,1,1,0.5,0.4848,0.42,0.3881,54,168,222,,,11.0
10738,2012-03-28,2,1,3,0,3,1,2,0.54,0.5152,0.39,0.3582,50,218,268,,,12.0
10739,2012-03-28,2,1,3,0,3,1,1,0.56,0.5303,0.43,0.3284,60,213,273,,,13.0
10740,2012-03-28,2,1,3,0,3,1,1,0.62,0.6212,0.38,0.3582,52,169,221,,,14.0
10741,2012-03-28,2,1,3,0,3,1,2,0.62,0.6212,0.41,0.2985,47,152,199,,,15.0
10742,2012-03-28,2,1,3,0,3,1,3,0.62,0.6212,0.43,0.0896,51,170,221,,,16.0
10743,2012-03-28,2,1,3,0,3,1,1,0.6,0.6061,0.6,0.2239,72,532,604,,,17.0
10744,2012-03-28,2,1,3,0,3,1,1,0.6,0.6061,0.6,0.2239,61,580,641,,,18.0
10745,2012-03-28,2,1,3,0,3,1,1,0.6,0.6212,0.56,0.194,41,415,456,,,19.0
10746,2012-03-28,2,1,3,0,3,1,1,0.6,0.6212,0.56,0.2985,38,324,362,,,20.0
10747,2012-03-28,2,1,3,0,3,1,1,0.58,0.5455,0.6,0.2537,28,233,261,,,21.0
10748,2012-03-28,2,1,3,0,3,1,1,0.56,0.5303,0.64,0.1343,21,151,172,,,22.0
10749,2012-03-28,2,1,3,0,3,1,1,0.54,0.5152,0.68,0.1343,12,81,93,,,23.0
10750,2012-03-29,2,1,3,0,4,1,1,0.54,0.5152,0.68,0.194,10,38,48,,,0.0
10751,2012-03-29,2,1,3,0,4,1,1,0.56,0.5303,0.6,0.1343,15,18,33,,,1.0
10752,2012-03-29,2,1,3,0,4,1,1,0.6,0.6061,0.28,0.2985,0,6,6,,,2.0
10753,2012-03-29,2,1,3,0,4,1,1,0.58,0.5455,0.28,0.2537,1,4,5,,,3.0
10754,2012-03-29,2,1,3,0,4,1,1,0.52,0.5,0.36,0.2537,1,8,9,,,4.0
10755,2012-03-29,2,1,3,0,4,1,1,0.5,0.4848,0.45,0.2239,2,30,32,,,5.0
10756,2012-03-29,2,1,3,0,4,1,1,0.46,0.4545,0.59,0.2537,3,114,117,,,6.0
10757,2012-03-29,2,1,3,0,4,1,1,0.46,0.4545,0.51,0.3582,14,353,367,,,7.0
10758,2012-03-29,2,1,3,0,4,1,1,0.46,0.4545,0.47,0.4179,26,628,654,,,8.0
10759,2012-03-29,2,1,3,0,4,1,1,0.48,0.4697,0.48,0.4179,22,299,321,,,9.0
10760,2012-03-29,2,1,3,0,4,1,1,0.46,0.4545,0.47,0.4478,42,124,166,,,10.0
10761,2012-03-29,2,1,3,0,4,1,1,0.5,0.4848,0.45,0.4179,54,166,220,,,11.0
10762,2012-03-29,2,1,3,0,4,1,1,0.5,0.4848,0.42,0.4925,64,228,292,,,12.0
10763,2012-03-29,2,1,3,0,4,1,1,0.46,0.4545,0.44,0.3284,50,223,273,,,13.0
10764,2012-03-29,2,1,3,0,4,1,1,0.5,0.4848,0.42,0.3582,63,175,238,,,14.0
10765,2012-03-29,2,1,3,0,4,1,1,0.52,0.5,0.39,0.3582,109,198,307,,,15.0
10766,2012-03-29,2,1,3,0,4,1,1,0.52,0.5,0.36,0.3284,67,321,388,,,16.0
10767,2012-03-29,2,1,3,0,4,1,1,0.52,0.5,0.38,0.3881,83,620,703,,,17.0
10768,2012-03-29,2,1,3,0,4,1,1,0.5,0.4848,0.39,0.2985,83,598,681,,,18.0
10769,2012-03-29,2,1,3,0,4,1,1,0.48,0.4697,0.39,0.2836,47,421,468,,,19.0
10770,2012-03-29,2,1,3,0,4,1,1,0.46,0.4545,0.38,0.2985,34,301,335,,,20.0
10771,2012-03-29,2,1,3,0,4,1,1,0.44,0.4394,0.44,0.2836,10,214,224,,,21.0
10772,2012-03-29,2,1,3,0,4,1,1,0.42,0.4242,0.44,0.2836,17,135,152,,,22.0
10773,2012-03-29,2,1,3,0,4,1,1,0.42,0.4242,0.47,0.2985,17,77,94,,,23.0
10774,2012-03-30,2,1,3,0,5,1,1,0.4,0.4091,0.47,0.2985,10,49,59,,,0.0
10775,2012-03-30,2,1,3,0,5,1,1,0.38,0.3939,0.5,0.2836,6,21,27,,,1.0
10776,2012-03-30,2,1,3,0,5,1,1,0.36,0.3333,0.53,0.2985,1,6,7,,,2.0
10777,2012-03-30,2,1,3,0,5,1,1,0.34,0.3333,0.61,0.1343,0,7,7,,,3.0
10778,2012-03-30,2,1,3,0,5,1,1,0.34,0.3485,0.53,0.0896,1,1,2,,,4.0
10779,2012-03-30,2,1,3,0,5,1,1,0.32,0.3333,0.61,0.0896,0,26,26,,,5.0
10780,2012-03-30,2,1,3,0,5,1,1,0.32,0.3333,0.57,0.1343,5,81,86,,,6.0
10781,2012-03-30,2,1,3,0,5,1,1,0.32,0.3182,0.57,0.1642,9,280,289,,,7.0
10782,2012-03-30,2,1,3,0,5,1,1,0.32,0.3182,0.66,0.1642,38,555,593,,,8.0
10783,2012-03-30,2,1,3,0,5,1,1,0.34,0.3333,0.57,0.1642,29,292,321,,,9.0
